:START_ID(Customer),:END_ID(Film),rentalDate,:TYPE
550,989,2005-08-21 01:33:32.000,WATCHED
81,570,2005-08-21 01:35:58.000,WATCHED
362,782,2005-08-21 01:42:15.000,WATCHED
352,845,2005-08-21 01:43:11.000,WATCHED
267,957,2005-08-21 01:43:40.000,WATCHED
91,833,2005-08-21 01:43:58.000,WATCHED
453,538,2005-08-21 01:44:14.000,WATCHED
497,467,2005-08-21 01:45:54.000,WATCHED
59,77,2005-08-21 01:53:54.000,WATCHED
135,59,2005-08-21 01:57:26.000,WATCHED
121,274,2005-08-21 01:59:37.000,WATCHED
561,493,2005-08-21 02:04:33.000,WATCHED
65,449,2005-08-21 02:04:57.000,WATCHED
190,988,2005-08-21 02:07:22.000,WATCHED
544,323,2005-08-21 02:07:43.000,WATCHED
146,559,2005-08-21 02:10:32.000,WATCHED
46,515,2005-08-21 02:10:57.000,WATCHED
314,31,2005-08-21 02:11:38.000,WATCHED
192,465,2005-08-21 02:13:31.000,WATCHED
366,323,2005-08-21 02:14:03.000,WATCHED
528,351,2005-08-21 02:17:49.000,WATCHED
518,739,2005-08-21 02:22:47.000,WATCHED
161,504,2005-08-21 02:23:03.000,WATCHED
426,611,2005-08-21 02:23:25.000,WATCHED
379,561,2005-08-21 02:23:50.000,WATCHED
120,329,2005-08-21 02:24:33.000,WATCHED
468,212,2005-08-21 02:30:00.000,WATCHED
148,167,2005-08-21 02:31:35.000,WATCHED
147,97,2005-08-21 02:35:16.000,WATCHED
128,976,2005-08-21 02:43:15.000,WATCHED
114,104,2005-08-21 02:43:20.000,WATCHED
144,709,2005-08-21 02:45:58.000,WATCHED
21,602,2005-08-21 02:51:59.000,WATCHED
315,829,2005-08-21 02:55:34.000,WATCHED
204,226,2005-08-21 02:56:52.000,WATCHED
274,519,2005-08-21 02:58:02.000,WATCHED
150,901,2005-08-21 02:59:17.000,WATCHED
190,536,2005-08-21 02:59:31.000,WATCHED
64,225,2005-08-21 02:59:48.000,WATCHED
49,292,2005-08-21 03:00:03.000,WATCHED
396,832,2005-08-21 03:00:31.000,WATCHED
259,199,2005-08-21 03:00:39.000,WATCHED
320,910,2005-08-21 03:00:42.000,WATCHED
152,697,2005-08-21 03:01:01.000,WATCHED
29,406,2005-08-21 03:01:45.000,WATCHED
556,966,2005-08-21 03:09:23.000,WATCHED
121,90,2005-08-21 03:11:33.000,WATCHED
524,471,2005-08-21 03:13:45.000,WATCHED
79,863,2005-08-21 03:14:27.000,WATCHED
262,174,2005-08-21 03:16:15.000,WATCHED
210,44,2005-08-21 03:16:30.000,WATCHED
519,528,2005-08-21 03:17:10.000,WATCHED
26,412,2005-08-21 03:24:29.000,WATCHED
148,823,2005-08-21 03:24:50.000,WATCHED
579,863,2005-08-21 03:28:37.000,WATCHED
461,693,2005-08-21 03:31:07.000,WATCHED
275,878,2005-08-21 03:32:03.000,WATCHED
548,981,2005-08-21 03:32:04.000,WATCHED
127,478,2005-08-21 03:32:17.000,WATCHED
517,914,2005-08-21 03:35:21.000,WATCHED
423,68,2005-08-21 03:35:58.000,WATCHED
26,778,2005-08-21 03:37:42.000,WATCHED
25,114,2005-08-21 03:38:27.000,WATCHED
138,436,2005-08-21 03:40:11.000,WATCHED
93,816,2005-08-21 03:40:35.000,WATCHED
281,978,2005-08-21 03:40:40.000,WATCHED
469,75,2005-08-21 03:47:25.000,WATCHED
381,103,2005-08-21 03:48:31.000,WATCHED
442,142,2005-08-21 03:48:43.000,WATCHED
349,508,2005-08-21 03:51:27.000,WATCHED
427,70,2005-08-21 03:51:34.000,WATCHED
473,434,2005-08-21 03:51:52.000,WATCHED
95,803,2005-08-21 03:51:52.000,WATCHED
406,70,2005-08-21 03:57:15.000,WATCHED
279,189,2005-08-21 03:59:26.000,WATCHED
569,293,2005-08-21 04:08:19.000,WATCHED
299,910,2005-08-21 04:09:18.000,WATCHED
472,199,2005-08-21 04:17:56.000,WATCHED
468,408,2005-08-21 04:28:02.000,WATCHED
372,68,2005-08-21 04:29:11.000,WATCHED
354,991,2005-08-21 04:29:26.000,WATCHED
511,84,2005-08-21 04:30:47.000,WATCHED
198,985,2005-08-21 04:30:49.000,WATCHED
54,7,2005-08-21 04:34:11.000,WATCHED
66,624,2005-08-21 04:37:56.000,WATCHED
104,891,2005-08-21 04:43:59.000,WATCHED
51,837,2005-08-21 04:49:41.000,WATCHED
7,156,2005-08-21 04:49:48.000,WATCHED
392,114,2005-08-21 04:51:51.000,WATCHED
323,793,2005-08-21 04:53:08.000,WATCHED
4,219,2005-08-21 04:53:37.000,WATCHED
316,389,2005-08-21 04:55:37.000,WATCHED
277,893,2005-08-21 04:56:31.000,WATCHED
71,438,2005-08-21 04:57:08.000,WATCHED
186,979,2005-08-21 04:57:15.000,WATCHED
584,184,2005-08-21 04:57:29.000,WATCHED
307,275,2005-08-21 05:04:34.000,WATCHED
176,595,2005-08-21 05:07:02.000,WATCHED
599,646,2005-08-21 05:07:08.000,WATCHED
271,314,2005-08-21 05:07:12.000,WATCHED
558,25,2005-08-21 05:08:42.000,WATCHED
25,37,2005-08-21 05:13:16.000,WATCHED
410,723,2005-08-21 05:15:00.000,WATCHED
192,691,2005-08-21 05:16:40.000,WATCHED
416,342,2005-08-21 05:18:57.000,WATCHED
12,725,2005-08-21 05:19:39.000,WATCHED
291,559,2005-08-21 05:24:55.000,WATCHED
68,348,2005-08-21 05:25:59.000,WATCHED
43,254,2005-08-21 05:29:55.000,WATCHED
354,218,2005-08-21 05:30:54.000,WATCHED
120,767,2005-08-21 05:34:09.000,WATCHED
302,59,2005-08-21 05:35:17.000,WATCHED
293,159,2005-08-21 05:35:57.000,WATCHED
268,152,2005-08-21 05:38:05.000,WATCHED
313,660,2005-08-21 05:39:35.000,WATCHED
486,28,2005-08-21 05:42:20.000,WATCHED
13,583,2005-08-21 05:44:07.000,WATCHED
456,923,2005-08-21 05:47:52.000,WATCHED
589,340,2005-08-21 05:51:28.000,WATCHED
492,687,2005-08-21 05:51:37.000,WATCHED
331,643,2005-08-21 05:52:27.000,WATCHED
178,838,2005-08-21 05:52:57.000,WATCHED
359,164,2005-08-21 05:56:36.000,WATCHED
583,810,2005-08-21 06:00:22.000,WATCHED
40,649,2005-08-21 06:01:08.000,WATCHED
166,312,2005-08-21 06:07:24.000,WATCHED
324,313,2005-08-21 06:08:13.000,WATCHED
533,570,2005-08-21 06:08:15.000,WATCHED
295,751,2005-08-21 06:18:22.000,WATCHED
134,684,2005-08-21 06:20:14.000,WATCHED
269,775,2005-08-21 06:20:51.000,WATCHED
278,533,2005-08-21 06:21:24.000,WATCHED
241,116,2005-08-21 06:22:07.000,WATCHED
171,890,2005-08-21 06:22:18.000,WATCHED
224,984,2005-08-21 06:23:29.000,WATCHED
243,852,2005-08-21 06:24:55.000,WATCHED
388,579,2005-08-21 06:26:48.000,WATCHED
405,698,2005-08-21 06:29:20.000,WATCHED
163,710,2005-08-21 06:30:30.000,WATCHED
318,794,2005-08-21 06:34:05.000,WATCHED
566,581,2005-08-21 06:34:41.000,WATCHED
387,731,2005-08-21 06:39:08.000,WATCHED
481,342,2005-08-21 06:39:58.000,WATCHED
166,402,2005-08-21 06:40:48.000,WATCHED
450,683,2005-08-21 06:41:29.000,WATCHED
253,670,2005-08-21 06:44:14.000,WATCHED
486,138,2005-08-21 06:44:37.000,WATCHED
249,89,2005-08-21 06:50:48.000,WATCHED
558,518,2005-08-21 06:53:53.000,WATCHED
427,529,2005-08-21 06:53:59.000,WATCHED
512,127,2005-08-21 06:57:34.000,WATCHED
103,263,2005-08-21 06:58:49.000,WATCHED
366,173,2005-08-21 07:02:59.000,WATCHED
56,869,2005-08-21 07:03:05.000,WATCHED
251,427,2005-08-21 07:06:20.000,WATCHED
364,777,2005-08-21 07:06:47.000,WATCHED
455,78,2005-08-21 07:07:26.000,WATCHED
336,473,2005-08-21 07:09:27.000,WATCHED
275,835,2005-08-21 07:13:23.000,WATCHED
566,373,2005-08-21 07:13:46.000,WATCHED
410,941,2005-08-21 07:17:10.000,WATCHED
342,877,2005-08-21 07:18:57.000,WATCHED
382,151,2005-08-21 07:19:37.000,WATCHED
162,63,2005-08-21 07:19:48.000,WATCHED
511,284,2005-08-21 07:19:57.000,WATCHED
475,220,2005-08-21 07:22:43.000,WATCHED
417,580,2005-08-21 07:23:10.000,WATCHED
58,446,2005-08-21 07:29:05.000,WATCHED
453,877,2005-08-21 07:32:35.000,WATCHED
328,636,2005-08-21 07:34:52.000,WATCHED
419,762,2005-08-21 07:43:21.000,WATCHED
468,972,2005-08-21 07:44:17.000,WATCHED
177,19,2005-08-21 07:44:32.000,WATCHED
69,382,2005-08-21 07:45:47.000,WATCHED
238,243,2005-08-21 07:48:34.000,WATCHED
468,743,2005-08-21 07:49:53.000,WATCHED
178,895,2005-08-21 07:50:14.000,WATCHED
459,257,2005-08-21 07:56:39.000,WATCHED
64,85,2005-08-21 07:59:47.000,WATCHED
471,453,2005-08-21 08:00:40.000,WATCHED
410,979,2005-08-21 08:00:55.000,WATCHED
199,686,2005-08-21 08:04:40.000,WATCHED
236,215,2005-08-21 08:05:12.000,WATCHED
221,619,2005-08-21 08:06:30.000,WATCHED
97,278,2005-08-21 08:08:43.000,WATCHED
155,300,2005-08-21 08:10:56.000,WATCHED
313,969,2005-08-21 08:15:38.000,WATCHED
17,234,2005-08-21 08:15:41.000,WATCHED
457,120,2005-08-21 08:18:18.000,WATCHED
489,702,2005-08-21 08:18:20.000,WATCHED
6,775,2005-08-21 08:22:56.000,WATCHED
84,166,2005-08-21 08:29:20.000,WATCHED
372,687,2005-08-21 08:29:38.000,WATCHED
496,304,2005-08-21 08:30:43.000,WATCHED
93,652,2005-08-21 08:31:03.000,WATCHED
595,317,2005-08-21 08:32:32.000,WATCHED
263,572,2005-08-21 08:33:07.000,WATCHED
362,695,2005-08-21 08:33:42.000,WATCHED
506,772,2005-08-21 08:34:26.000,WATCHED
205,388,2005-08-21 08:36:03.000,WATCHED
30,379,2005-08-21 08:37:15.000,WATCHED
230,471,2005-08-21 08:38:21.000,WATCHED
560,982,2005-08-21 08:38:24.000,WATCHED
559,603,2005-08-21 08:39:26.000,WATCHED
238,824,2005-08-21 08:40:21.000,WATCHED
341,342,2005-08-21 08:40:56.000,WATCHED
598,376,2005-08-21 08:41:15.000,WATCHED
17,22,2005-08-21 08:42:26.000,WATCHED
214,845,2005-08-21 08:42:31.000,WATCHED
496,196,2005-08-21 08:54:26.000,WATCHED
119,19,2005-08-21 08:54:53.000,WATCHED
222,697,2005-08-21 08:58:38.000,WATCHED
66,443,2005-08-21 09:04:20.000,WATCHED
527,271,2005-08-21 09:06:29.000,WATCHED
129,352,2005-08-21 09:07:50.000,WATCHED
382,252,2005-08-21 09:08:14.000,WATCHED
271,141,2005-08-21 09:08:29.000,WATCHED
65,696,2005-08-21 09:08:51.000,WATCHED
233,638,2005-08-21 09:13:09.000,WATCHED
112,189,2005-08-21 09:14:28.000,WATCHED
401,401,2005-08-21 09:16:19.000,WATCHED
246,587,2005-08-21 09:16:40.000,WATCHED
312,434,2005-08-21 09:19:49.000,WATCHED
560,565,2005-08-21 09:20:03.000,WATCHED
236,769,2005-08-21 09:25:11.000,WATCHED
457,134,2005-08-21 09:25:13.000,WATCHED
524,873,2005-08-21 09:31:39.000,WATCHED
244,191,2005-08-21 09:31:44.000,WATCHED
351,447,2005-08-21 09:31:47.000,WATCHED
392,357,2005-08-21 09:33:44.000,WATCHED
161,771,2005-08-21 09:35:14.000,WATCHED
221,475,2005-08-21 09:37:16.000,WATCHED
520,426,2005-08-21 09:39:50.000,WATCHED
268,969,2005-08-21 09:44:53.000,WATCHED
550,551,2005-08-21 09:46:35.000,WATCHED
582,421,2005-08-21 09:48:56.000,WATCHED
6,293,2005-08-21 09:49:28.000,WATCHED
515,176,2005-08-21 09:50:02.000,WATCHED
136,673,2005-08-21 09:53:03.000,WATCHED
198,333,2005-08-21 09:53:52.000,WATCHED
391,176,2005-08-21 09:55:47.000,WATCHED
119,895,2005-08-21 10:01:03.000,WATCHED
482,422,2005-08-21 10:02:05.000,WATCHED
371,530,2005-08-21 10:02:37.000,WATCHED
317,949,2005-08-21 10:02:55.000,WATCHED
514,746,2005-08-21 10:06:34.000,WATCHED
295,284,2005-08-21 10:10:01.000,WATCHED
274,240,2005-08-21 10:15:13.000,WATCHED
145,596,2005-08-21 10:15:20.000,WATCHED
366,862,2005-08-21 10:15:38.000,WATCHED
205,685,2005-08-21 10:16:27.000,WATCHED
586,186,2005-08-21 10:19:25.000,WATCHED
368,858,2005-08-21 10:22:51.000,WATCHED
118,994,2005-08-21 10:23:10.000,WATCHED
506,137,2005-08-21 10:24:00.000,WATCHED
353,844,2005-08-21 10:24:54.000,WATCHED
47,849,2005-08-21 10:25:56.000,WATCHED
505,78,2005-08-21 10:27:21.000,WATCHED
188,784,2005-08-21 10:33:23.000,WATCHED
569,850,2005-08-21 10:33:45.000,WATCHED
407,760,2005-08-21 10:36:20.000,WATCHED
467,164,2005-08-21 10:38:17.000,WATCHED
297,783,2005-08-21 10:40:34.000,WATCHED
192,800,2005-08-21 10:43:04.000,WATCHED
470,609,2005-08-21 10:45:01.000,WATCHED
181,601,2005-08-21 10:46:35.000,WATCHED
500,525,2005-08-21 10:46:51.000,WATCHED
593,50,2005-08-21 10:47:24.000,WATCHED
314,256,2005-08-21 10:53:35.000,WATCHED
196,183,2005-08-21 10:54:49.000,WATCHED
502,460,2005-08-21 10:54:57.000,WATCHED
121,48,2005-08-21 11:02:09.000,WATCHED
367,10,2005-08-21 11:06:33.000,WATCHED
515,382,2005-08-21 11:08:17.000,WATCHED
384,658,2005-08-21 11:11:46.000,WATCHED
596,383,2005-08-21 11:13:35.000,WATCHED
442,18,2005-08-21 11:14:26.000,WATCHED
221,691,2005-08-21 11:15:46.000,WATCHED
551,547,2005-08-21 11:16:15.000,WATCHED
406,962,2005-08-21 11:20:21.000,WATCHED
361,303,2005-08-21 11:21:46.000,WATCHED
521,630,2005-08-21 11:23:59.000,WATCHED
489,556,2005-08-21 11:24:11.000,WATCHED
163,512,2005-08-21 11:26:06.000,WATCHED
458,353,2005-08-21 11:27:07.000,WATCHED
66,552,2005-08-21 11:29:43.000,WATCHED
5,575,2005-08-21 11:31:11.000,WATCHED
106,345,2005-08-21 11:31:15.000,WATCHED
138,499,2005-08-21 11:36:15.000,WATCHED
401,160,2005-08-21 11:36:34.000,WATCHED
549,452,2005-08-21 11:40:46.000,WATCHED
169,641,2005-08-21 11:44:37.000,WATCHED
560,761,2005-08-21 11:48:27.000,WATCHED
136,329,2005-08-21 11:48:32.000,WATCHED
392,354,2005-08-21 11:51:10.000,WATCHED
564,852,2005-08-21 11:52:41.000,WATCHED
194,765,2005-08-21 11:59:04.000,WATCHED
260,269,2005-08-21 11:59:38.000,WATCHED
205,24,2005-08-21 12:00:21.000,WATCHED
447,83,2005-08-21 12:06:32.000,WATCHED
225,478,2005-08-21 12:07:25.000,WATCHED
256,698,2005-08-21 12:07:42.000,WATCHED
21,952,2005-08-21 12:10:41.000,WATCHED
584,412,2005-08-21 12:12:05.000,WATCHED
263,421,2005-08-21 12:13:10.000,WATCHED
529,141,2005-08-21 12:13:18.000,WATCHED
48,266,2005-08-21 12:21:25.000,WATCHED
467,864,2005-08-21 12:21:44.000,WATCHED
325,920,2005-08-21 12:23:20.000,WATCHED
237,729,2005-08-21 12:33:34.000,WATCHED
150,542,2005-08-21 12:35:49.000,WATCHED
68,755,2005-08-21 12:36:11.000,WATCHED
125,554,2005-08-21 12:38:09.000,WATCHED
340,934,2005-08-21 12:47:38.000,WATCHED
256,383,2005-08-21 12:47:53.000,WATCHED
98,335,2005-08-21 12:48:08.000,WATCHED
120,898,2005-08-21 12:48:48.000,WATCHED
42,81,2005-08-21 12:50:33.000,WATCHED
96,476,2005-08-21 12:50:57.000,WATCHED
365,307,2005-08-21 12:51:49.000,WATCHED
121,502,2005-08-21 12:52:54.000,WATCHED
262,914,2005-08-21 12:54:22.000,WATCHED
442,205,2005-08-21 13:03:13.000,WATCHED
522,328,2005-08-21 13:03:33.000,WATCHED
224,906,2005-08-21 13:07:10.000,WATCHED
554,427,2005-08-21 13:07:24.000,WATCHED
379,851,2005-08-21 13:09:41.000,WATCHED
395,277,2005-08-21 13:10:40.000,WATCHED
184,892,2005-08-21 13:13:57.000,WATCHED
298,602,2005-08-21 13:19:03.000,WATCHED
294,577,2005-08-21 13:22:48.000,WATCHED
2,694,2005-08-21 13:24:32.000,WATCHED
101,619,2005-08-21 13:31:07.000,WATCHED
126,343,2005-08-21 13:32:38.000,WATCHED
231,655,2005-08-21 13:33:28.000,WATCHED
324,483,2005-08-21 13:35:54.000,WATCHED
411,51,2005-08-21 13:36:40.000,WATCHED
367,892,2005-08-21 13:41:14.000,WATCHED
23,608,2005-08-21 13:42:45.000,WATCHED
275,8,2005-08-21 13:43:59.000,WATCHED
418,812,2005-08-21 13:47:29.000,WATCHED
241,357,2005-08-21 13:52:07.000,WATCHED
138,686,2005-08-21 13:52:54.000,WATCHED
526,564,2005-08-21 13:53:33.000,WATCHED
9,502,2005-08-21 13:53:59.000,WATCHED
205,384,2005-08-21 13:54:15.000,WATCHED
226,449,2005-08-21 13:55:39.000,WATCHED
266,349,2005-08-21 13:59:08.000,WATCHED
389,568,2005-08-21 14:01:44.000,WATCHED
5,37,2005-08-21 14:02:50.000,WATCHED
429,706,2005-08-21 14:04:39.000,WATCHED
223,472,2005-08-21 14:07:35.000,WATCHED
254,711,2005-08-21 14:09:47.000,WATCHED
544,865,2005-08-21 14:10:44.000,WATCHED
292,894,2005-08-21 14:11:19.000,WATCHED
451,440,2005-08-21 14:11:30.000,WATCHED
576,785,2005-08-21 14:14:38.000,WATCHED
378,655,2005-08-21 14:22:28.000,WATCHED
312,990,2005-08-21 14:23:01.000,WATCHED
203,468,2005-08-21 14:26:28.000,WATCHED
537,981,2005-08-21 14:32:27.000,WATCHED
175,429,2005-08-21 14:32:45.000,WATCHED
396,154,2005-08-21 14:33:58.000,WATCHED
520,118,2005-08-21 14:39:58.000,WATCHED
547,408,2005-08-21 14:44:41.000,WATCHED
16,973,2005-08-21 14:45:34.000,WATCHED
51,126,2005-08-21 14:47:09.000,WATCHED
185,928,2005-08-21 14:51:35.000,WATCHED
295,279,2005-08-21 14:51:52.000,WATCHED
242,479,2005-08-21 14:52:14.000,WATCHED
311,780,2005-08-21 14:57:03.000,WATCHED
82,600,2005-08-21 14:58:58.000,WATCHED
403,337,2005-08-21 14:59:29.000,WATCHED
150,989,2005-08-21 15:00:49.000,WATCHED
200,336,2005-08-21 15:01:32.000,WATCHED
535,456,2005-08-21 15:01:34.000,WATCHED
433,77,2005-08-21 15:03:45.000,WATCHED
374,964,2005-08-21 15:05:27.000,WATCHED
420,663,2005-08-21 15:06:49.000,WATCHED
232,766,2005-08-21 15:07:42.000,WATCHED
46,938,2005-08-21 15:08:05.000,WATCHED
380,385,2005-08-21 15:08:31.000,WATCHED
77,415,2005-08-21 15:10:50.000,WATCHED
37,447,2005-08-21 15:15:03.000,WATCHED
586,476,2005-08-21 15:15:19.000,WATCHED
56,552,2005-08-21 15:16:29.000,WATCHED
412,116,2005-08-21 15:22:37.000,WATCHED
48,573,2005-08-21 15:22:50.000,WATCHED
405,821,2005-08-21 15:24:24.000,WATCHED
471,735,2005-08-21 15:28:15.000,WATCHED
41,734,2005-08-21 15:29:47.000,WATCHED
28,514,2005-08-21 15:34:23.000,WATCHED
576,282,2005-08-21 15:34:32.000,WATCHED
101,275,2005-08-21 15:36:34.000,WATCHED
579,155,2005-08-21 15:39:01.000,WATCHED
589,534,2005-08-21 15:41:01.000,WATCHED
13,537,2005-08-21 15:44:23.000,WATCHED
466,331,2005-08-21 15:50:50.000,WATCHED
265,260,2005-08-21 15:51:38.000,WATCHED
299,50,2005-08-21 15:53:52.000,WATCHED
155,895,2005-08-21 15:54:21.000,WATCHED
473,618,2005-08-21 15:56:39.000,WATCHED
521,110,2005-08-21 15:57:25.000,WATCHED
477,434,2005-08-21 15:59:27.000,WATCHED
434,694,2005-08-21 15:59:40.000,WATCHED
38,6,2005-08-21 16:03:01.000,WATCHED
440,418,2005-08-21 16:03:02.000,WATCHED
265,104,2005-08-21 16:03:27.000,WATCHED
490,107,2005-08-21 16:05:11.000,WATCHED
273,863,2005-08-21 16:10:50.000,WATCHED
433,841,2005-08-21 16:11:35.000,WATCHED
579,353,2005-08-21 16:13:47.000,WATCHED
443,549,2005-08-21 16:20:43.000,WATCHED
107,767,2005-08-21 16:22:59.000,WATCHED
212,869,2005-08-21 16:23:53.000,WATCHED
22,715,2005-08-21 16:24:43.000,WATCHED
250,903,2005-08-21 16:24:45.000,WATCHED
87,17,2005-08-21 16:25:05.000,WATCHED
214,833,2005-08-21 16:27:25.000,WATCHED
582,733,2005-08-21 16:30:48.000,WATCHED
15,194,2005-08-21 16:31:22.000,WATCHED
32,213,2005-08-21 16:32:32.000,WATCHED
296,480,2005-08-21 16:40:26.000,WATCHED
538,306,2005-08-21 16:44:31.000,WATCHED
240,529,2005-08-21 16:44:32.000,WATCHED
62,352,2005-08-21 16:50:34.000,WATCHED
159,820,2005-08-21 16:51:34.000,WATCHED
45,265,2005-08-21 16:52:03.000,WATCHED
126,428,2005-08-21 16:52:29.000,WATCHED
389,690,2005-08-21 16:53:38.000,WATCHED
260,267,2005-08-21 16:54:47.000,WATCHED
448,315,2005-08-21 16:56:39.000,WATCHED
243,164,2005-08-21 17:07:08.000,WATCHED
438,225,2005-08-21 17:08:33.000,WATCHED
455,267,2005-08-21 17:11:47.000,WATCHED
481,574,2005-08-21 17:15:33.000,WATCHED
30,17,2005-08-21 17:18:33.000,WATCHED
182,680,2005-08-21 17:19:09.000,WATCHED
250,506,2005-08-21 17:20:55.000,WATCHED
219,298,2005-08-21 17:25:53.000,WATCHED
179,617,2005-08-21 17:28:55.000,WATCHED
526,578,2005-08-21 17:29:10.000,WATCHED
538,747,2005-08-21 17:30:09.000,WATCHED
563,588,2005-08-21 17:30:17.000,WATCHED
564,306,2005-08-21 17:33:18.000,WATCHED
62,652,2005-08-21 17:34:24.000,WATCHED
118,409,2005-08-21 17:35:17.000,WATCHED
472,437,2005-08-21 17:38:37.000,WATCHED
472,256,2005-08-21 17:39:41.000,WATCHED
359,247,2005-08-21 17:40:05.000,WATCHED
599,1000,2005-08-21 17:43:42.000,WATCHED
255,773,2005-08-21 17:45:21.000,WATCHED
406,119,2005-08-21 17:45:52.000,WATCHED
370,825,2005-08-21 17:48:49.000,WATCHED
26,19,2005-08-21 17:51:06.000,WATCHED
394,105,2005-08-21 17:56:06.000,WATCHED
417,986,2005-08-21 17:56:50.000,WATCHED
90,730,2005-08-21 17:57:22.000,WATCHED
551,268,2005-08-21 17:57:26.000,WATCHED
260,412,2005-08-21 17:59:09.000,WATCHED
443,889,2005-08-21 18:01:41.000,WATCHED
445,893,2005-08-21 18:03:15.000,WATCHED
20,841,2005-08-21 18:03:20.000,WATCHED
468,670,2005-08-21 18:03:51.000,WATCHED
171,506,2005-08-21 18:06:32.000,WATCHED
51,778,2005-08-21 18:07:40.000,WATCHED
270,981,2005-08-21 18:09:51.000,WATCHED
338,349,2005-08-21 18:10:03.000,WATCHED
78,720,2005-08-21 18:10:43.000,WATCHED
344,790,2005-08-21 18:17:59.000,WATCHED
559,593,2005-08-21 18:25:59.000,WATCHED
33,200,2005-08-21 18:29:13.000,WATCHED
344,1,2005-08-21 18:32:42.000,WATCHED
507,584,2005-08-21 18:34:21.000,WATCHED
554,232,2005-08-21 18:35:44.000,WATCHED
49,541,2005-08-21 18:35:54.000,WATCHED
331,794,2005-08-21 18:37:24.000,WATCHED
148,166,2005-08-21 18:39:52.000,WATCHED
294,881,2005-08-21 18:43:44.000,WATCHED
209,170,2005-08-21 18:47:49.000,WATCHED
38,616,2005-08-21 18:48:06.000,WATCHED
551,462,2005-08-21 18:51:10.000,WATCHED
494,109,2005-08-21 18:51:28.000,WATCHED
108,468,2005-08-21 18:51:43.000,WATCHED
339,365,2005-08-21 18:59:17.000,WATCHED
76,402,2005-08-21 19:01:00.000,WATCHED
216,784,2005-08-21 19:01:36.000,WATCHED
210,768,2005-08-21 19:01:39.000,WATCHED
253,409,2005-08-21 19:03:19.000,WATCHED
147,477,2005-08-21 19:05:23.000,WATCHED
81,283,2005-08-21 19:09:40.000,WATCHED
119,174,2005-08-21 19:11:58.000,WATCHED
453,852,2005-08-21 19:12:12.000,WATCHED
334,516,2005-08-21 19:12:47.000,WATCHED
186,211,2005-08-21 19:14:48.000,WATCHED
36,843,2005-08-21 19:15:33.000,WATCHED
284,486,2005-08-21 19:18:01.000,WATCHED
43,888,2005-08-21 19:19:21.000,WATCHED
190,282,2005-08-21 19:24:51.000,WATCHED
544,879,2005-08-21 19:31:09.000,WATCHED
453,905,2005-08-21 19:32:05.000,WATCHED
593,109,2005-08-21 19:35:59.000,WATCHED
173,150,2005-08-21 19:36:59.000,WATCHED
253,172,2005-08-21 19:37:10.000,WATCHED
201,914,2005-08-21 19:39:28.000,WATCHED
244,105,2005-08-21 19:39:43.000,WATCHED
473,320,2005-08-21 19:41:50.000,WATCHED
119,206,2005-08-21 19:42:36.000,WATCHED
452,753,2005-08-21 19:43:21.000,WATCHED
469,163,2005-08-21 19:44:21.000,WATCHED
403,650,2005-08-21 19:45:27.000,WATCHED
150,511,2005-08-21 19:47:55.000,WATCHED
153,956,2005-08-21 19:48:47.000,WATCHED
58,637,2005-08-21 19:49:46.000,WATCHED
122,561,2005-08-21 19:51:09.000,WATCHED
55,572,2005-08-21 19:51:11.000,WATCHED
152,317,2005-08-21 19:51:30.000,WATCHED
317,693,2005-08-21 19:54:06.000,WATCHED
537,942,2005-08-21 19:54:11.000,WATCHED
53,575,2005-08-21 19:59:30.000,WATCHED
325,900,2005-08-21 19:59:33.000,WATCHED
445,397,2005-08-21 20:01:18.000,WATCHED
300,124,2005-08-21 20:01:34.000,WATCHED
170,73,2005-08-21 20:01:51.000,WATCHED
49,193,2005-08-21 20:02:18.000,WATCHED
26,964,2005-08-21 20:12:30.000,WATCHED
383,416,2005-08-21 20:12:43.000,WATCHED
193,331,2005-08-21 20:14:58.000,WATCHED
524,976,2005-08-21 20:19:52.000,WATCHED
212,241,2005-08-21 20:25:13.000,WATCHED
314,651,2005-08-21 20:25:57.000,WATCHED
342,843,2005-08-21 20:27:44.000,WATCHED
369,785,2005-08-21 20:28:26.000,WATCHED
69,292,2005-08-21 20:31:25.000,WATCHED
34,177,2005-08-21 20:32:08.000,WATCHED
550,69,2005-08-21 20:32:16.000,WATCHED
219,563,2005-08-21 20:32:37.000,WATCHED
463,249,2005-08-21 20:33:00.000,WATCHED
456,797,2005-08-21 20:42:25.000,WATCHED
404,461,2005-08-21 20:42:29.000,WATCHED
192,415,2005-08-21 20:43:21.000,WATCHED
269,757,2005-08-21 20:44:19.000,WATCHED
363,608,2005-08-21 20:46:42.000,WATCHED
206,91,2005-08-21 20:46:47.000,WATCHED
435,827,2005-08-21 20:48:05.000,WATCHED
409,10,2005-08-21 20:49:21.000,WATCHED
196,925,2005-08-21 20:49:58.000,WATCHED
3,312,2005-08-21 20:50:48.000,WATCHED
360,755,2005-08-21 20:53:40.000,WATCHED
34,665,2005-08-21 20:54:32.000,WATCHED
345,892,2005-08-21 21:00:03.000,WATCHED
29,944,2005-08-21 21:01:19.000,WATCHED
248,885,2005-08-21 21:02:22.000,WATCHED
243,546,2005-08-21 21:02:55.000,WATCHED
589,981,2005-08-21 21:04:42.000,WATCHED
530,641,2005-08-21 21:06:29.000,WATCHED
226,621,2005-08-21 21:07:23.000,WATCHED
300,403,2005-08-21 21:07:59.000,WATCHED
